File Path,Annotation Count,Line Count,Completion Metric
/home/steve/code/cl/doaj/portality/templates/email/script_tag_detected.jinja2,2,10,0.2
/home/steve/code/cl/doaj/portality/templates/email/publisher_application_received.jinja2,5,33,0.15151515151515152
/home/steve/code/cl/doaj/portality/templates/email/editor_application_completed.jinja2,4,15,0.26666666666666666
/home/steve/code/cl/doaj/portality/templates/email/editor_application_inprogress.jinja2,4,15,0.26666666666666666
/home/steve/code/cl/doaj/portality/templates/email/publisher_update_request_inprogress.jinja2,4,20,0.2
/home/steve/code/cl/doaj/portality/templates/email/admin_background_job_finished.jinja2,4,13,0.3076923076923077
/home/steve/code/cl/doaj/portality/templates/email/notification_email.jinja2,0,13,0.0
/home/steve/code/cl/doaj/portality/templates/email/publisher_update_request_received.jinja2,3,23,0.13043478260869565
/home/steve/code/cl/doaj/portality/templates/email/publisher_application_inprogress.jinja2,4,20,0.2
/home/steve/code/cl/doaj/portality/templates/email/publisher_application_accepted.jinja2,7,32,0.21875
/home/steve/code/cl/doaj/portality/templates/email/publisher_update_request_rejected.jinja2,4,25,0.16
/home/steve/code/cl/doaj/portality/templates/email/publisher_application_rejected.jinja2,4,28,0.14285714285714285
/home/steve/code/cl/doaj/portality/templates/email/publisher_application_editor_assigned.jinja2,4,20,0.2
/home/steve/code/cl/doaj/portality/templates/email/assoc_editor_journal_assigned.jinja2,4,16,0.25
/home/steve/code/cl/doaj/portality/templates/email/publisher_update_request_accepted.jinja2,5,23,0.21739130434782608
/home/steve/code/cl/doaj/portality/templates/email/assoc_editor_application_assigned.jinja2,5,16,0.3125
/home/steve/code/cl/doaj/portality/templates/email/publisher_update_request_revisions.jinja2,3,19,0.15789473684210525
/home/steve/code/cl/doaj/portality/templates/email/publisher_update_request_editor_assigned.jinja2,3,19,0.15789473684210525
/home/steve/code/cl/doaj/portality/templates/email/workflow_reminder_fragments/admin_ready_frag,0,2,0.0
/home/steve/code/cl/doaj/portality/templates/email/workflow_reminder_fragments/assoc_ed_age_frag,0,6,0.0
/home/steve/code/cl/doaj/portality/templates/email/workflow_reminder_fragments/editor_groupcount_frag,0,3,0.0
/home/steve/code/cl/doaj/portality/templates/email/workflow_reminder_fragments/admin_age_frag,0,1,0.0
/home/steve/code/cl/doaj/portality/templates/email/workflow_reminder_fragments/editor_age_frag,0,3,0.0
/home/steve/code/cl/doaj/portality/templates/formcontext/_error_header.html,0,5,0.0
/home/steve/code/cl/doaj/portality/templates/formcontext/article_metadata_form.html,0,109,0.0
/home/steve/code/cl/doaj/portality/templates/dashboard/nav.html,0,34,0.0
/home/steve/code/cl/doaj/portality/templates/dashboard/index.html,3,117,0.02564102564102564
/home/steve/code/cl/doaj/portality/templates/includes/contribution_rates.html,0,302,0.0
/home/steve/code/cl/doaj/portality/templates/includes/menu-items.html,0,20,0.0
/home/steve/code/cl/doaj/portality/templates/includes/header.html,0,69,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_back-to-top.html,0,1,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_todo_item.html,0,47,0.0
/home/steve/code/cl/doaj/portality/templates/includes/header-secondary-navigation.html,0,30,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_hotjar.html,0,14,0.0
/home/steve/code/cl/doaj/portality/templates/includes/search-help-modal.html,0,23,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_sidenav_publisher_supporter.html,0,54,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_sidenav_toc.html,0,19,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_sidenav_donation.html,0,22,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_header-secondary-navigation-account.html,0,54,0.0
/home/steve/code/cl/doaj/portality/templates/includes/header-primary-navigation.html,0,28,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_nav_modals.html,0,9,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_flash_notification.html,0,31,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_wechat_modal.html,0,12,0.0
/home/steve/code/cl/doaj/portality/templates/includes/footer-column.html,0,9,0.0
/home/steve/code/cl/doaj/portality/templates/includes/footer.html,0,62,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_aside_in_case_of_rejection.html,0,12,0.0
/home/steve/code/cl/doaj/portality/templates/includes/_quick_search_modal.html,0,33,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/_entry_group.html,0,5,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/readonly_journal.html,0,57,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/readonly_application.html,0,58,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/_edit_status.html,0,3,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/_application_warning_msg.html,0,19,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/pagination_menu.html,0,28,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/assed_application.html,0,27,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/maned_application.html,0,46,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/assed_journal.html,0,27,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/_field.html,0,66,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/_application_diff.html,0,40,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/modal.html,0,18,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/_form.html,0,27,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/_contact.html,0,7,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/publisher_update_request.html,0,81,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/pagination_menu_admin.html,0,31,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/editorial_side_panel.html,0,30,0.0
/home/steve/code/cl/doaj/portality/templates/application_form/public_application.html,0,73,0.0
