DebugToolbar:Framework,,,/home/richard/Code/External/doaj3/portality/core.py#L56; /home/richard/Code/External/doaj3/portality/settings.py#L37,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/core.py#L56; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L37
ArticleDeduplication:Feature,,,/home/richard/Code/External/doaj3/portality/bll/services/article.py#L400; /home/richard/Code/External/doaj3/portality/bll/services/article.py#L426; /home/richard/Code/External/doaj3/portality/bll/services/article.py#L462; /home/richard/Code/External/doaj3/portality/bll/services/article.py#L215,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/services/article.py#L400; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/services/article.py#L426; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/services/article.py#L462; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/services/article.py#L215
BackgroundJobs:Model,,,/home/richard/Code/External/doaj3/portality/view/admin.py#L217,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/view/admin.py#L217
AdminUserSearch:Feature,/home/richard/Code/External/doaj3/portality/static/js/edges/admin.users.edge.js#L1,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/static/js/edges/admin.users.edge.js#L1,/home/richard/Code/External/doaj3/doajtest/testbook/administrative_search/users.yml#L1,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/doajtest/testbook/administrative_search/users.yml#L1
CaptureSigterm:Feature,/home/richard/Code/External/doaj3/portality/decorators.py#L140,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/decorators.py#L140,,
Query:Config,,,/home/richard/Code/External/doaj3/portality/bll/services/query.py#L16,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/services/query.py#L16
HarvestState:Model,,,/home/richard/Code/External/doaj3/portality/settings.py#L451,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L451
AdminBackgroundJobQuery:Endpoint,,,/home/richard/Code/External/doaj3/portality/settings.py#L746,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L746
InstitutionCountry:FormField,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L506,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L506,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L506,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L506
BagIt:Library,,,/home/richard/Code/External/doaj3/portality/tasks/preservation.py#L52,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/tasks/preservation.py#L52
