File Path,Annotation Count
./portality/scripts/articleload.py,0
./portality/scripts/request_es_backup.py,0
./portality/scripts/2634_copy_across_contact_details.py,0
./portality/lib/seamlessdoc.py,0
./portality/lib/report_to_csv.py,0
./portality/lib/es_query_http.py,0
./portality/lib/plugin.py,0
./portality/lib/query_filters.py,0
./portality/lib/paths.py,0
./portality/lib/httputil.py,0
./portality/lib/formulaic.py,0
./portality/lib/normalise.py,0
./portality/lib/coerce.py,0
./portality/lib/anon.py,0
./portality/lib/analytics.py,0
./portality/lib/dates.py,0
./portality/lib/modeldoc.py,0
./portality/lib/isolang.py,0
./portality/lib/argvalidate.py,0
./portality/lib/es_data_mapping.py,0
./portality/lib/edges.py,0
./portality/lib/xmlutil.py,0
./portality/lib/__init__.py,0
./portality/lib/clcsv.py,1
./portality/lib/seamless.py,0
./portality/lib/dataobj.py,0
./portality/lib/swagger.py,0
./portality/ui/messages.py,0
./portality/ui/__init__.py,0
./cache/sitemap/README.md,1
./deploy/deploy.sh,0
./deploy/doaj_gunicorn_config.py,0
./deploy/doaj_static_gunicorn_config.py,0
./deploy/robots-production.txt,0
./deploy/robots-test.txt,0
./deploy/doaj_test_gunicorn_config.py,0
./deploy/ci_deploy_static.sh,0
./deploy/new_infrastructure_migration_scripts/copy_data_from_live_to_new.py,0
./deploy/nginx/doaj-test,0
./deploy/nginx/doaj,0
./deploy/nginx/doaj-redirects.map,0
./deploy/kibana_machine/README.md,0
./deploy/kibana_machine/release_read_only.py,0
./deploy/kibana_machine/prune_indexes.py,0
./deploy/dev/huey_main_queue.sh,0
./deploy/dev/huey_long_running.sh,0
./deploy/_legacy/crontab-production-monitor,0
./deploy/_legacy/anacrontab-production-background-apps,0
./deploy/_legacy/anacrontab-production-apps,0
./deploy/_legacy/restart-background-apps.sh,0
./deploy/_legacy/crontab-production-apps,0
./deploy/_legacy/deploy-gateway.sh,0
./deploy/_legacy/crontab-test-background-apps,0
./deploy/_legacy/deploy-background-apps.sh,0
./deploy/_legacy/mount_s3fs.py,0
./deploy/_legacy/doaj_gunicorn_config.py,0
./deploy/_legacy/crontab-production-background-apps,0
./deploy/_legacy/deploy-apps.sh,0
./deploy/_legacy/restart-apps.sh,0
./deploy/_legacy/anacrontab-test-background-apps,0
./deploy/_legacy/crontab-harvester-gate,0
./deploy/_legacy/restart-gateway.sh,0
./deploy/_legacy/restart-redis.sh,0
./deploy/_legacy/crontab-harvester-apps,0
./deploy/_legacy/crontab-production-gate,0
./deploy/_legacy/crontab-test-apps,0
./deploy/_legacy/esbackup.py,0
./deploy/_legacy/portality_nginx_config,0
./deploy/_legacy/restart.sh,0
./deploy/_legacy/anacrontab-test-apps,0
./deploy/_legacy/deploy-monitor.sh,0
./deploy/_legacy/portality_supervisord_config,0
./deploy/_legacy/robots-production.txt,0
./deploy/_legacy/robots-test.txt,0
./deploy/_legacy/install_s3fs.sh,0
./deploy/_legacy/doaj_test_gunicorn_config.py,0
./deploy/_legacy/deploy-redis.sh,0
./deploy/_legacy/anacrontab-production-gate,0
./deploy/_legacy/anacrontab-harvester-gate,0
./deploy/_legacy/anacrontab-harvester-apps,0
./deploy/_legacy/nginx/doaj-test,0
./deploy/_legacy/nginx/gateway,0
./deploy/_legacy/nginx/enable-cors,0
./deploy/_legacy/nginx/proxy_pass_settings,0
./deploy/_legacy/nginx/doaj-production,0
./deploy/_legacy/nginx/doaj-harvester,0
./deploy/_legacy/nginx/block_user_agents.conf,0
./deploy/_legacy/nginx/doaj-production-gate,0
./deploy/_legacy/nginx/doaj-harvester-gate,0
./deploy/_legacy/nginx/doaj-staging-to-DOAJ-STAGING,0
./deploy/_legacy/supervisor/staging/doaj-staging.conf,0
./deploy/_legacy/supervisor/production-background/huey-long-running-production.conf,0
./deploy/_legacy/supervisor/production-background/huey-main-production.conf,0
./deploy/_legacy/supervisor/production/doaj-production.conf,0
./deploy/_legacy/supervisor/test-background/huey-main-test.conf,0
./deploy/_legacy/supervisor/test-background/huey-long-running-test.conf,0
./deploy/_legacy/supervisor/harvester/doaj-harvester.conf,0
./deploy/_legacy/supervisor/test/doaj-test.conf,0
./deploy/_legacy/lambda/alert_backups_missing.py,0
./deploy/_legacy/logrotate/doaj-analytics,0
./deploy/_legacy/logrotate/doaj-duplicity,0
./deploy/supervisor/production-background/huey-long-running.conf,0
./deploy/supervisor/production-background/huey-main.conf,0
./deploy/supervisor/production/doaj.conf,0
./deploy/supervisor/test/doaj.conf,0
./deploy/supervisor/test/huey-long-running.conf,0
./deploy/supervisor/test/huey-main.conf,0
./deploy/supervisor/test/doaj-static.conf,0
./deploy/lambda/alert_backups_missing.py,0
./deploy/logrotate/doaj-analytics,0
./deploy/logrotate/doaj-nginx,0
./deploy/logrotate/README.md,0
./deploy/logrotate/doaj-test-nginx,0
./deploy/logstash/filebeat-nginx.conf,0
./data_import_settings/dev_basics.json,0
./data_import_settings/test_server.json,0
./data_import_settings/article_sample.json,0
./data_import_settings/README.md,4
