File Path,Annotation Count,Line Count,Completion Metric
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/admin.applications.edge.js,1,234,0.004273504273504274
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/public.article.edge.js,0,247,0.0
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/admin.journalarticle.edge.js,1,721,0.0013869625520110957
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/admin.journals.edge.js,1,523,0.0019120458891013384
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/admin.update_requests.edge.js,1,263,0.0038022813688212928
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/admin.notifications.edge.js,2,254,0.007874015748031496
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/associate.journals.edge.js,0,354,0.0
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/admin.editor_groups.edge.js,1,229,0.004366812227074236
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/publisher.journals.edge.js,0,261,0.0
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/associate.applications.edge.js,0,338,0.0
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/publisher.update_requests.edge.js,0,160,0.0
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/publisher.mydrafts.edge.js,0,84,0.0
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/admin.background_jobs.edge.js,1,289,0.0034602076124567475
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/admin.users.edge.js,1,189,0.005291005291005291
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/editor.groupjournals.edge.js,0,411,0.0
/home/runner/work/doaj/doaj/doaj/portality/static/js/edges/public.journal.edge.js,0,363,0.0
/home/runner/work/doaj/doaj/doaj/portality/bll/doaj.py,10,119,0.08403361344537816
/home/runner/work/doaj/doaj/doaj/portality/bll/exceptions.py,2,142,0.014084507042253521
/home/runner/work/doaj/doaj/doaj/portality/bll/__init__.py,0,2,0.0
/home/runner/work/doaj/doaj/doaj/portality/bll/services/journal.py,12,279,0.043010752688172046
/home/runner/work/doaj/doaj/doaj/portality/bll/services/article.py,9,523,0.017208413001912046
/home/runner/work/doaj/doaj/doaj/portality/bll/services/background_task_status.py,1,139,0.007194244604316547
/home/runner/work/doaj/doaj/doaj/portality/bll/services/site.py,4,123,0.032520325203252036
/home/runner/work/doaj/doaj/doaj/portality/bll/services/events.py,0,62,0.0
/home/runner/work/doaj/doaj/doaj/portality/bll/services/query.py,4,264,0.015151515151515152
/home/runner/work/doaj/doaj/doaj/portality/bll/services/application.py,12,563,0.021314387211367674
/home/runner/work/doaj/doaj/doaj/portality/bll/services/authorisation.py,2,137,0.014598540145985401
/home/runner/work/doaj/doaj/doaj/portality/bll/services/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/bll/services/notifications.py,10,127,0.07874015748031496
/home/runner/work/doaj/doaj/doaj/portality/bll/services/todo.py,7,354,0.01977401129943503
/home/runner/work/doaj/doaj/doaj/portality/events/shortcircuit.py,0,6,0.0
/home/runner/work/doaj/doaj/doaj/portality/events/consumer.py,0,11,0.0
/home/runner/work/doaj/doaj/doaj/portality/events/kafka_producer.py,0,12,0.0
/home/runner/work/doaj/doaj/doaj/portality/events/kafka_consumer.py,0,24,0.0
/home/runner/work/doaj/doaj/doaj/portality/events/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/update_request_publisher_accepted_notify.py,2,74,0.02702702702702703
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_assed_assigned_notify.py,2,44,0.045454545454545456
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_publisher_revision_notify.py,2,47,0.0425531914893617
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/update_request_publisher_rejected_notify.py,2,71,0.028169014084507043
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_assed_inprogress_notify.py,2,42,0.047619047619047616
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_publisher_assigned_notify.py,2,70,0.02857142857142857
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_publisher_quickreject_notify.py,2,57,0.03508771929824561
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_editor_completed_notify.py,2,64,0.03125
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_editor_group_assigned_notify.py,2,50,0.04
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/account_created_email.py,3,52,0.057692307692307696
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_publisher_created_notify.py,2,46,0.043478260869565216
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_editor_inprogress_notify.py,2,59,0.03389830508474576
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/journal_editor_group_assigned_notify.py,2,50,0.04
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_publisher_accepted_notify.py,2,74,0.02702702702702703
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/update_request_publisher_assigned_notify.py,2,68,0.029411764705882353
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_publisher_inprogress_notify.py,2,51,0.0392156862745098
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/bg_job_finished_notify.py,2,51,0.0392156862745098
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/account_passwordreset_email.py,3,42,0.07142857142857142
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/journal_assed_assigned_notify.py,2,45,0.044444444444444446
/home/runner/work/doaj/doaj/doaj/portality/events/consumers/application_maned_ready_notify.py,2,55,0.03636363636363636
/home/runner/work/doaj/doaj/doaj/portality/tasks/check_latest_es_backup.py,0,82,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/suggestion_bulk_edit.py,0,214,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/ingestarticles.py,0,575,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/article_duplicate_report.py,0,304,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/reporting.py,0,430,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/redis_huey.py,0,32,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/read_news.py,0,112,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/prune_es_backups.py,0,95,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/anon_export.py,1,199,0.005025125628140704
/home/runner/work/doaj/doaj/doaj/portality/tasks/public_data_dump.py,0,253,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/async_workflow_notifications.py,0,444,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/journal_bulk_edit.py,0,249,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/journal_bulk_delete.py,3,164,0.018292682926829267
/home/runner/work/doaj/doaj/doaj/portality/tasks/journal_csv.py,0,72,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/consumer_long_running.py,0,19,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/consumer_main_queue.py,0,28,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/harvester.py,1,128,0.0078125
/home/runner/work/doaj/doaj/doaj/portality/tasks/sitemap.py,2,81,0.024691358024691357
/home/runner/work/doaj/doaj/doaj/portality/tasks/preservation.py,10,763,0.01310615989515072
/home/runner/work/doaj/doaj/doaj/portality/tasks/article_bulk_delete.py,0,136,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/article_cleanup_sync.py,0,233,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/monitor_bgjobs.py,0,92,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/request_es_backup.py,0,93,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/journal_in_out_doaj.py,4,153,0.026143790849673203
/home/runner/work/doaj/doaj/doaj/portality/tasks/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/old_data_cleanup.py,0,96,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/harvester_helpers/workflow.py,0,121,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/harvester_helpers/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/harvester_helpers/epmc/epmc_harvester.py,0,134,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/harvester_helpers/epmc/queries.py,0,50,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/harvester_helpers/epmc/client.py,0,196,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/harvester_helpers/epmc/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/harvester_helpers/epmc/models.py,0,453,0.0
/home/runner/work/doaj/doaj/doaj/portality/tasks/helpers/background_helper.py,1,179,0.00558659217877095
/home/runner/work/doaj/doaj/doaj/portality/tasks/helpers/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/view/api_v3.py,0,393,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/api_v2.py,0,185,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/doaj.py,3,629,0.0047694753577106515
/home/runner/work/doaj/doaj/doaj/portality/view/jct.py,0,32,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/api_v1.py,0,179,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/editor.py,0,157,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/dashboard.py,4,68,0.058823529411764705
/home/runner/work/doaj/doaj/doaj/portality/view/admin.py,6,769,0.007802340702210663
/home/runner/work/doaj/doaj/doaj/portality/view/oaipmh.py,0,866,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/account.py,0,363,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/query.py,0,52,0.0
